Date;Close;Open;High;Low;Volume;Adj Close
10/23/2017;93.94;93.82;94.02;93.68;;93.94
10/20/2017;93.70;93.16;93.78;93.12;;93.70
10/19/2017;93.16;93.42;93.55;93.06;;93.16
10/18/2017;93.36;93.48;93.80;93.36;;93.36
10/17/2017;93.51;93.31;93.73;93.28;;93.51
10/16/2017;93.31;93.08;93.36;93.08;;93.31
10/13/2017;93.09;93.09;93.24;92.75;;93.09
10/12/2017;93.06;92.95;93.23;92.80;;93.06
10/11/2017;93.02;93.25;93.37;92.90;;93.02
10/10/2017;93.29;93.73;93.74;93.14;;93.29
10/09/2017;93.67;93.77;93.84;93.62;;93.67
10/06/2017;93.80;93.92;94.27;93.77;;93.80
10/05/2017;93.96;93.48;93.99;93.41;;93.96
10/04/2017;93.46;93.57;93.58;93.26;;93.46
10/03/2017;93.57;93.60;93.92;93.43;;93.57
10/02/2017;93.56;93.22;93.66;93.12;;93.56
09/29/2017;93.08;93.17;93.27;92.95;;93.08
09/28/2017;93.08;93.47;93.67;93.07;;93.08
09/27/2017;93.36;93.04;93.61;93.00;;93.36
09/26/2017;92.97;92.60;93.29;92.55;;92.97
09/25/2017;92.65;92.42;92.72;92.21;;92.65
09/22/2017;92.17;92.18;92.22;91.78;;92.17
09/21/2017;92.19;92.47;92.66;92.10;;92.19
09/20/2017;92.51;91.83;92.70;91.53;;92.51
09/19/2017;91.79;91.98;92.05;91.75;;91.79
09/18/2017;92.05;91.95;92.21;91.80;;92.05
09/15/2017;91.87;92.00;92.17;91.58;;91.87
09/14/2017;92.12;92.35;92.66;91.97;;92.12
09/13/2017;92.52;91.88;92.53;91.71;;92.52
09/12/2017;91.88;91.86;92.08;91.77;;91.88
09/11/2017;91.90;91.44;91.98;91.42;;91.90
09/08/2017;91.35;91.49;91.51;91.01;;91.35
09/07/2017;91.66;92.20;92.25;91.41;;91.66
09/06/2017;92.29;92.24;92.38;91.99;;92.29
09/05/2017;92.25;92.60;92.73;92.18;;92.25
09/04/2017;92.64;92.66;92.70;92.44;;92.64
09/01/2017;92.81;92.61;92.93;92.10;;92.81
08/31/2017;92.67;92.85;93.35;92.56;;92.67
08/30/2017;92.88;92.30;92.95;92.25;;92.88
08/29/2017;92.25;92.22;92.47;91.62;;92.25
08/28/2017;92.21;92.32;92.55;92.17;;92.21
08/25/2017;92.74;93.27;93.44;92.42;;92.74
08/24/2017;93.28;93.16;93.38;93.14;;93.28
08/23/2017;93.15;93.51;93.63;93.13;;93.15
08/22/2017;93.55;93.14;93.58;93.06;;93.55
08/21/2017;93.09;93.45;93.58;93.00;;93.09
08/18/2017;93.43;93.68;93.76;93.33;;93.43
08/17/2017;93.62;93.44;94.08;93.31;;93.62
08/16/2017;93.54;93.83;94.14;93.47;;93.54
08/15/2017;93.85;93.46;94.14;93.44;;93.85
08/14/2017;93.41;93.07;93.50;93.05;;93.41
08/11/2017;93.07;93.43;93.51;92.93;;93.07
08/10/2017;93.40;93.50;93.81;93.32;;93.40
08/09/2017;93.55;93.56;93.89;93.49;;93.55
08/08/2017;93.65;93.44;93.88;93.24;;93.65
08/07/2017;93.43;93.51;93.54;93.30;;93.43
08/04/2017;93.54;92.76;93.77;92.70;;93.54
08/03/2017;92.84;92.90;93.04;92.68;;92.84
08/02/2017;92.84;93.06;93.16;92.55;;92.84
08/01/2017;93.04;92.89;93.12;92.78;;93.04
07/31/2017;92.86;93.36;93.53;92.78;;92.86
07/28/2017;93.26;93.87;93.95;93.26;;93.26
07/27/2017;93.86;93.46;94.10;93.15;;93.86
07/26/2017;93.67;94.09;94.28;93.37;;93.67
07/25/2017;94.05;94.03;94.12;93.64;;94.05
07/24/2017;93.98;93.94;94.12;93.82;;93.98
07/21/2017;93.86;94.30;94.36;93.85;;93.86
07/20/2017;94.31;94.77;95.17;94.09;;94.31
07/19/2017;94.78;94.69;94.89;94.64;;94.78
07/18/2017;94.60;95.16;95.19;94.48;;94.60
07/17/2017;95.13;95.09;95.35;95.02;;95.13
07/14/2017;95.15;95.80;95.83;95.09;;95.15
07/13/2017;95.73;95.78;95.92;95.46;;95.73
07/12/2017;95.76;95.71;95.98;95.51;;95.76
07/11/2017;95.67;96.07;96.20;95.65;;95.67
07/10/2017;96.02;96.03;96.20;95.95;;96.02
07/07/2017;96.01;95.80;96.15;95.75;;96.01
07/06/2017;95.80;96.19;96.34;95.78;;95.80
07/05/2017;96.29;96.19;96.51;96.07;;96.29
07/04/2017;96.22;96.16;96.33;96.05;;96.22
07/03/2017;96.22;95.65;96.24;95.63;;96.22
06/30/2017;95.63;95.54;95.83;95.47;;95.63
06/29/2017;95.63;96.04;96.05;95.53;;95.63
06/28/2017;96.01;96.43;96.62;95.97;;96.01
06/27/2017;96.39;97.43;97.45;96.34;;96.39
06/26/2017;97.43;97.24;97.47;97.11;;97.43
06/23/2017;97.26;97.56;97.58;97.18;;97.26
06/22/2017;97.59;97.55;97.65;97.43;;97.59
06/21/2017;97.56;97.73;97.80;97.52;;97.56
06/20/2017;97.76;97.53;97.87;97.43;;97.76
06/19/2017;97.55;97.10;97.58;97.05;;97.55
06/16/2017;97.16;97.48;97.56;97.10;;97.16
06/15/2017;97.43;96.93;97.56;96.84;;97.43
06/14/2017;96.94;97.00;97.12;96.32;;96.94
06/13/2017;96.97;97.17;97.28;96.95;;96.97
06/12/2017;97.14;97.22;97.32;97.04;;97.14
06/09/2017;97.27;97.18;97.50;97.14;;97.27
06/08/2017;96.92;96.70;97.23;96.59;;96.92
06/07/2017;96.75;96.54;96.98;96.51;;96.75
06/06/2017;96.64;96.79;96.80;96.52;;96.64
06/05/2017;96.80;96.73;96.97;96.70;;96.80
06/02/2017;96.72;97.19;97.31;96.65;;96.72
06/01/2017;97.20;96.99;97.32;96.90;;97.20
05/31/2017;96.92;97.43;97.50;96.86;;96.92
05/30/2017;97.28;97.63;97.78;97.22;;97.28
05/29/2017;97.44;97.43;97.61;97.33;;97.44
05/26/2017;97.44;97.23;97.55;97.04;;97.44
05/25/2017;97.25;97.07;97.28;96.88;;97.25
05/24/2017;97.24;97.34;97.47;97.03;;97.24
05/23/2017;97.35;96.95;97.42;96.80;;97.35
05/22/2017;96.98;97.22;97.44;96.80;;96.98
05/19/2017;97.14;97.85;97.85;97.08;;97.14
05/18/2017;97.88;97.44;98.07;97.37;;97.88
05/17/2017;97.58;98.09;98.13;97.33;;97.58
05/16/2017;98.11;98.88;98.89;98.08;;98.11
05/15/2017;98.91;99.15;99.26;98.79;;98.91
05/12/2017;99.25;99.63;99.70;99.16;;99.25
05/11/2017;99.62;99.66;99.89;99.49;;99.62
05/10/2017;99.67;99.48;99.72;99.36;;99.67
05/09/2017;99.66;99.14;99.69;99.08;;99.66
05/08/2017;99.06;98.79;99.19;98.60;;99.06
05/05/2017;98.65;98.77;98.97;98.54;;98.65
05/04/2017;98.80;99.35;99.46;98.71;;98.80
05/03/2017;99.21;98.92;99.39;98.89;;99.21
05/02/2017;98.98;99.07;99.22;98.92;;98.98
05/01/2017;99.08;98.93;99.21;98.89;;99.08
04/28/2017;99.05;99.17;99.25;98.72;;99.05
04/27/2017;99.08;98.95;99.33;98.81;;99.08
04/26/2017;99.05;98.85;99.33;98.73;;99.05
04/25/2017;98.78;99.05;99.22;98.69;;98.78
04/24/2017;99.09;98.97;99.33;98.91;;99.09
04/21/2017;99.98;99.83;100.03;99.65;;99.98
04/20/2017;99.78;99.78;99.85;99.37;;99.78
04/19/2017;99.74;99.51;99.89;99.51;;99.74
04/18/2017;99.50;100.34;100.40;99.47;;99.50
04/17/2017;100.29;100.49;100.47;100.00;;100.29
04/14/2017;100.56;100.58;100.61;100.36;;100.56
04/13/2017;100.56;100.16;100.60;100.01;;100.56
04/12/2017;100.78;100.73;100.82;100.09;;100.78
04/11/2017;100.71;100.97;101.08;100.58;;100.71
04/10/2017;101.02;101.18;101.34;100.94;;101.02
04/07/2017;101.18;100.73;101.26;100.52;;101.18
04/06/2017;100.67;100.50;100.77;100.38;;100.67
04/05/2017;100.56;100.52;100.85;100.41;;100.56
04/04/2017;100.54;100.49;100.73;100.42;;100.54
04/03/2017;100.54;100.50;100.69;100.37;;100.54
03/31/2017;100.35;100.49;100.65;100.25;;100.35
03/30/2017;100.41;99.96;100.60;99.92;;100.41
03/29/2017;100.00;99.70;100.13;99.67;;100.00
03/28/2017;99.71;99.22;99.79;99.11;;99.71
03/27/2017;99.17;99.47;99.53;98.86;;99.17
03/24/2017;99.63;99.77;100.00;99.53;;99.63
03/23/2017;99.76;99.75;99.87;99.63;;99.76
03/22/2017;99.68;99.69;99.93;99.55;;99.68
03/21/2017;99.81;100.37;100.47;99.66;;99.81
03/20/2017;100.41;100.36;100.45;100.02;;100.41
03/17/2017;100.30;100.24;100.47;100.14;;100.30
03/16/2017;100.36;100.56;100.75;100.21;;100.36
03/15/2017;100.74;101.71;101.72;100.49;;100.74
03/14/2017;101.70;101.40;101.79;101.34;;101.70
03/13/2017;101.31;101.31;101.39;101.01;;101.31
03/10/2017;101.25;101.99;102.00;101.17;;101.25
03/09/2017;101.85;102.11;102.25;101.70;;101.85
03/08/2017;102.07;101.79;102.19;101.71;;102.07
03/07/2017;101.81;101.68;101.91;101.53;;101.81
03/06/2017;101.64;101.40;101.75;101.22;;101.64
03/03/2017;101.54;102.13;102.17;101.34;;101.54
03/02/2017;102.20;101.92;102.26;101.78;;102.20
03/01/2017;101.78;101.43;101.97;101.23;;101.78
02/28/2017;101.12;101.21;101.40;100.78;;101.12
02/27/2017;101.13;101.11;101.27;100.69;;101.13
02/24/2017;101.09;100.95;101.17;100.66;;101.09
02/23/2017;101.05;101.38;101.44;100.87;;101.05
02/22/2017;101.22;101.40;101.72;101.17;;101.22
02/21/2017;101.37;100.93;101.60;100.91;;101.37
02/20/2017;100.95;100.93;100.98;100.77;;100.95
02/17/2017;100.95;100.52;100.96;100.45;;100.95
02/16/2017;100.44;101.05;101.07;100.41;;100.44
02/15/2017;101.18;101.22;101.76;101.00;;101.18
02/14/2017;101.25;100.98;101.38;100.70;;101.25
02/13/2017;100.96;100.84;101.11;100.58;;100.96
02/10/2017;100.80;100.67;101.01;100.58;;100.80
02/09/2017;100.65;100.22;100.68;100.08;;100.65
02/08/2017;100.28;100.44;100.64;100.06;;100.28
02/07/2017;100.26;99.93;100.72;99.91;;100.26
02/06/2017;99.91;99.65;100.25;99.63;;99.91
02/03/2017;99.87;99.79;100.26;99.56;;99.87
02/02/2017;99.79;99.76;99.87;99.23;;99.79
02/01/2017;99.64;99.56;100.04;99.50;;99.64
01/31/2017;99.51;100.33;100.51;99.43;;99.51
01/30/2017;100.43;100.32;101.02;100.17;;100.43
01/27/2017;100.53;100.49;100.82;100.32;;100.53
01/26/2017;100.38;99.91;100.73;99.79;;100.38
01/25/2017;100.03;100.31;100.41;99.83;;100.03
01/24/2017;100.35;100.08;100.43;99.92;;100.35
01/23/2017;100.16;100.74;100.74;99.90;;100.16
01/20/2017;100.74;101.17;101.50;100.70;;100.74
01/19/2017;101.15;101.35;101.73;100.97;;101.15
01/18/2017;100.93;100.43;101.34;100.32;;100.93
01/17/2017;100.33;101.54;101.62;100.26;;100.33
01/16/2017;101.18;101.66;101.73;101.32;;101.18
01/13/2017;101.18;101.51;101.67;101.01;;101.18
01/12/2017;101.35;101.67;101.80;100.72;;101.35
01/11/2017;101.78;102.07;102.95;101.28;;101.78
01/10/2017;102.01;101.85;102.10;101.51;;102.01
01/09/2017;101.93;102.25;102.52;101.80;;101.93
01/06/2017;102.22;101.40;102.29;101.37;;102.22
01/05/2017;101.52;102.45;102.51;101.30;;101.52
01/04/2017;102.70;103.17;103.44;102.39;;102.70
01/03/2017;103.21;102.88;103.82;102.59;;103.21
01/02/2017;102.83;102.38;102.94;102.21;;102.83
12/30/2016;102.21;102.13;102.59;101.91;;102.21
12/29/2016;102.68;103.21;103.25;102.60;;102.68
12/28/2016;103.30;103.02;103.63;102.87;;103.30
12/27/2016;103.02;102.97;103.15;102.95;;103.02
12/26/2016;103.01;103.01;103.02;102.83;;103.01
12/23/2016;103.01;103.08;103.23;102.88;;103.01
12/22/2016;103.09;103.05;103.14;102.59;;103.09
12/21/2016;103.02;103.26;103.38;102.77;;103.02
12/20/2016;103.29;103.15;103.65;103.03;;103.29
12/19/2016;103.14;102.90;103.21;102.52;;103.14
12/16/2016;102.95;103.16;103.27;102.62;;102.95
12/15/2016;103.02;102.23;103.56;102.16;;103.02
12/14/2016;101.76;101.04;102.35;100.73;;101.76
12/13/2016;101.07;100.89;101.16;100.75;;101.07
12/12/2016;101.03;101.71;101.78;100.84;;101.03
12/09/2016;101.59;101.06;101.74;101.01;;101.59
12/08/2016;101.10;100.23;101.25;99.43;;101.10
12/07/2016;100.23;100.48;100.60;100.13;;100.23
12/06/2016;100.49;100.13;100.58;99.98;;100.49
12/05/2016;100.09;100.84;101.54;99.85;;100.09
12/02/2016;100.77;100.88;101.11;100.62;;100.77
12/01/2016;101.04;101.52;101.59;100.87;;101.04
11/30/2016;101.50;100.85;101.83;100.84;;101.50
11/29/2016;100.93;101.18;101.64;100.86;;100.93
11/28/2016;101.33;101.25;101.60;100.64;;101.33
11/25/2016;101.49;101.84;101.92;101.21;;101.49
11/24/2016;101.70;101.82;102.05;101.43;;101.70
11/23/2016;101.70;100.95;101.91;100.89;;101.70
11/22/2016;101.04;100.77;101.32;100.65;;101.04
11/21/2016;101.05;101.28;101.40;100.74;;101.05
11/18/2016;101.21;100.97;101.48;100.83;;101.21
11/17/2016;100.89;100.26;101.01;99.96;;100.89
11/16/2016;100.41;100.18;100.57;99.90;;100.41
11/15/2016;100.23;99.80;100.26;99.45;;100.23
11/14/2016;100.11;99.13;100.22;99.13;;100.11
11/11/2016;99.06;98.85;99.13;98.54;;99.06
11/10/2016;98.78;98.61;99.08;98.31;;98.78
11/09/2016;98.50;97.68;98.70;95.89;;98.50
11/08/2016;97.86;97.74;98.00;97.55;;97.86
11/07/2016;97.78;97.54;97.87;97.22;;97.78
11/04/2016;97.06;97.17;97.35;96.89;;97.06
11/03/2016;97.16;97.37;97.46;97.04;;97.16
11/02/2016;97.40;97.75;97.80;97.18;;97.40
11/01/2016;97.70;98.39;98.48;97.64;;97.70
10/31/2016;98.44;98.30;98.70;98.29;;98.44
10/28/2016;98.35;98.92;98.94;98.24;;98.35
10/27/2016;98.89;98.62;99.03;98.50;;98.89
10/26/2016;98.63;98.70;98.84;98.33;;98.63
10/25/2016;98.72;98.77;99.12;98.61;;98.72
10/24/2016;98.76;98.64;98.85;98.54;;98.76
10/21/2016;98.69;98.32;98.81;98.31;;98.69
10/20/2016;98.31;97.85;98.40;97.66;;98.31
10/19/2016;97.92;97.89;97.97;97.63;;97.92
10/18/2016;97.89;97.87;97.96;97.61;;97.89
10/17/2016;97.89;98.15;98.17;97.81;;97.89
10/14/2016;98.02;97.53;98.12;97.51;;98.02
10/13/2016;97.52;97.99;98.13;97.50;;97.52
10/12/2016;97.97;97.54;98.04;97.45;;97.97
10/11/2016;97.69;96.91;97.76;96.91;;97.69
10/10/2016;96.93;96.63;96.97;96.46;;96.93
10/07/2016;96.63;97.12;97.19;96.40;;96.63
10/06/2016;96.77;96.14;96.77;96.11;;96.77
10/05/2016;96.12;96.10;96.31;95.96;;96.12
10/04/2016;96.17;95.73;96.44;95.73;;96.17
10/03/2016;95.69;95.54;95.80;95.46;;95.69
09/30/2016;95.46;95.51;95.96;95.34;;95.46
09/29/2016;95.53;95.37;95.68;95.33;;95.53
09/28/2016;95.43;95.45;95.74;95.36;;95.43
09/27/2016;95.44;95.32;95.67;95.24;;95.44
09/26/2016;95.30;95.40;95.53;95.13;;95.30
09/23/2016;95.48;95.36;95.68;95.34;;95.48
09/22/2016;95.45;95.50;95.53;95.05;;95.45
09/21/2016;95.66;96.00;96.33;95.44;;95.66
09/20/2016;96.02;95.83;96.04;95.60;;96.02
09/19/2016;95.84;96.07;96.07;95.64;;95.84
09/16/2016;96.11;95.23;96.11;95.22;;96.11
09/15/2016;95.29;95.33;95.56;95.08;;95.29
09/14/2016;95.33;95.56;95.66;95.20;;95.33
09/13/2016;95.63;95.12;95.67;95.08;;95.63
09/12/2016;95.09;95.30;95.45;94.94;;95.09
09/09/2016;95.34;94.94;95.58;94.80;;95.34
09/08/2016;95.03;94.96;95.14;94.47;;95.03
09/07/2016;94.96;94.89;95.06;94.69;;94.96
09/06/2016;94.82;95.79;95.86;94.77;;94.82
09/05/2016;95.84;95.89;95.89;95.55;;95.84
09/02/2016;95.84;95.67;95.96;95.19;;95.84
09/01/2016;95.65;95.98;96.24;95.59;;95.65
08/31/2016;96.02;96.01;96.25;95.90;;96.02
08/30/2016;96.05;95.58;96.14;95.53;;96.05
08/29/2016;95.58;95.61;95.83;95.48;;95.58
08/26/2016;95.57;94.72;95.59;94.25;;95.57
08/25/2016;94.77;94.78;94.83;94.59;;94.77
08/24/2016;94.79;94.55;94.91;94.50;;94.79
08/23/2016;94.54;94.55;94.58;94.21;;94.54
08/22/2016;94.52;94.72;94.96;94.44;;94.52
08/19/2016;94.51;94.23;94.63;94.22;;94.51
08/18/2016;94.16;94.70;94.70;94.08;;94.16
08/17/2016;94.72;94.80;95.10;94.51;;94.72
08/16/2016;94.79;95.61;95.66;94.43;;94.79
08/15/2016;95.63;95.65;95.80;95.47;;95.63
08/12/2016;95.72;95.92;95.99;95.25;;95.72
08/11/2016;95.86;95.58;95.97;95.50;;95.86
08/10/2016;95.65;96.12;96.12;95.44;;95.65
08/09/2016;96.18;96.39;96.52;96.08;;96.18
08/08/2016;96.40;96.29;96.47;96.15;;96.40
08/05/2016;96.19;95.78;96.52;95.55;;96.19
08/04/2016;95.76;95.54;95.90;95.42;;95.76
08/03/2016;95.56;95.13;95.61;95.13;;95.56
08/02/2016;95.06;95.82;95.85;95.00;;95.06
08/01/2016;95.71;95.59;95.82;95.54;;95.71
07/29/2016;95.53;96.62;96.62;95.38;;95.53
07/28/2016;96.74;96.73;96.77;96.29;;96.74
07/27/2016;97.05;97.14;97.53;96.67;;97.05
07/26/2016;97.16;97.29;97.32;96.85;;97.16
07/25/2016;97.29;97.35;97.57;97.22;;97.29
07/22/2016;97.47;96.92;97.54;96.83;;97.47
07/21/2016;97.00;97.13;97.21;96.73;;97.00
07/20/2016;97.20;97.08;97.32;96.99;;97.20
07/19/2016;97.06;96.55;97.15;96.52;;97.06
07/18/2016;96.56;96.59;96.71;96.47;;96.56
07/15/2016;96.58;96.13;96.73;95.91;;96.58
07/14/2016;96.08;96.27;96.37;95.83;;96.08
07/13/2016;96.22;96.51;96.60;96.09;;96.22
07/12/2016;96.44;96.54;96.64;96.07;;96.44
07/11/2016;96.57;96.29;96.79;96.27;;96.57
07/08/2016;96.30;96.28;96.70;95.83;;96.30
07/07/2016;96.33;96.13;96.34;95.92;;96.33
07/06/2016;96.05;96.25;96.50;95.98;;96.05
07/05/2016;96.17;95.54;96.25;95.34;;96.17
07/04/2016;95.65;95.69;95.89;95.43;;95.65
07/01/2016;95.65;95.89;96.08;95.41;;95.65
06/30/2016;96.14;95.67;96.42;95.44;;96.14
06/29/2016;95.77;96.04;96.20;95.59;;95.77
06/28/2016;96.25;96.41;96.41;95.77;;96.25
06/27/2016;96.54;96.07;96.70;95.81;;96.54
06/24/2016;95.45;93.45;96.70;93.45;;95.45
06/23/2016;93.53;93.50;93.61;93.02;;93.53
06/22/2016;93.72;94.05;94.12;93.42;;93.72
06/21/2016;94.02;93.61;94.14;93.42;;94.02
06/20/2016;93.61;93.87;93.87;93.45;;93.61
06/17/2016;94.21;94.58;94.59;94.07;;94.21
06/16/2016;94.57;94.60;95.32;94.20;;94.57
06/15/2016;94.61;94.91;95.04;94.36;;94.61
06/14/2016;94.93;94.36;95.03;94.32;;94.93
06/13/2016;94.36;94.65;94.75;94.24;;94.36
06/10/2016;94.57;94.09;94.71;94.05;;94.57
06/09/2016;93.95;93.55;94.13;93.43;;93.95
06/08/2016;93.59;93.86;93.87;93.42;;93.59
06/07/2016;93.83;94.02;94.09;93.75;;93.83
06/06/2016;93.90;94.02;94.27;93.75;;93.90
06/03/2016;94.03;95.55;95.64;93.86;;94.03
06/02/2016;95.56;95.43;95.61;95.15;;95.56
06/01/2016;95.45;95.81;95.90;95.34;;95.45
05/31/2016;95.89;95.66;95.89;95.46;;95.89
05/30/2016;95.52;95.70;95.97;95.52;;95.52
05/27/2016;95.52;95.14;95.78;95.08;;95.52
05/26/2016;95.17;95.42;95.42;94.94;;95.17
05/25/2016;95.35;95.63;95.66;95.33;;95.35
05/24/2016;95.57;95.27;95.66;95.20;;95.57
05/23/2016;95.23;95.32;95.48;95.10;;95.23
05/20/2016;95.33;95.29;95.46;95.17;;95.33
05/19/2016;95.29;95.15;95.50;95.12;;95.29
05/18/2016;95.08;94.58;95.27;94.53;;95.08
05/17/2016;94.55;94.57;94.71;94.33;;94.55
05/16/2016;94.57;94.65;94.68;94.40;;94.57
05/13/2016;94.61;94.12;94.84;94.12;;94.61
05/12/2016;94.15;93.85;94.19;93.80;;94.15
05/11/2016;93.82;94.26;94.26;93.68;;93.82
05/10/2016;94.29;94.13;94.36;94.03;;94.29
05/09/2016;94.13;93.91;94.20;93.80;;94.13
05/06/2016;93.89;93.73;93.96;93.28;;93.89
05/05/2016;93.78;93.21;93.86;93.17;;93.78
05/04/2016;93.18;92.98;93.36;92.85;;93.18
05/03/2016;92.94;92.60;93.11;91.92;;92.94
05/02/2016;92.63;93.02;93.07;92.54;;92.63
04/29/2016;93.08;93.80;93.80;93.01;;93.08
04/28/2016;93.76;94.39;94.58;93.69;;93.76
04/27/2016;94.39;94.53;94.80;94.15;;94.39
04/26/2016;94.57;94.79;94.81;94.20;;94.57
04/25/2016;94.84;95.11;95.08;94.68;;94.84
04/22/2016;95.12;94.63;95.20;94.47;;95.12
04/21/2016;94.60;94.53;94.70;93.92;;94.60
04/20/2016;94.49;94.14;94.59;93.94;;94.49
04/19/2016;93.98;94.49;94.55;93.93;;93.98
04/18/2016;94.49;94.59;94.83;94.38;;94.49
04/15/2016;94.70;94.93;95.05;94.51;;94.70
04/14/2016;94.90;94.81;95.20;94.68;;94.90
04/13/2016;94.74;94.05;94.85;94.00;;94.74
04/12/2016;93.96;93.99;94.39;93.63;;93.96
04/11/2016;93.95;94.10;94.34;93.75;;93.95
04/08/2016;94.23;94.56;94.68;94.09;;94.23
04/07/2016;94.48;94.48;94.67;94.02;;94.48
04/06/2016;94.43;94.60;95.07;94.24;;94.43
04/05/2016;94.63;94.58;94.98;94.45;;94.63
04/04/2016;94.51;94.56;94.83;94.41;;94.51
04/01/2016;94.62;94.64;95.11;94.33;;94.62
03/31/2016;94.59;94.84;95.03;94.32;;94.59
03/30/2016;94.84;95.21;95.22;94.59;;94.84
03/29/2016;95.16;95.96;96.22;95.09;;95.16
03/28/2016;95.94;96.27;96.40;95.84;;95.94
03/25/2016;96.14;96.11;96.36;96.11;;96.14
03/24/2016;96.14;96.07;96.36;96.04;;96.14
03/23/2016;96.05;95.64;96.23;95.62;;96.05
03/22/2016;95.65;95.43;95.75;95.26;;95.65
03/21/2016;95.29;95.15;95.41;95.00;;95.29
03/18/2016;95.09;94.77;95.17;94.58;;95.09
03/17/2016;94.76;95.75;95.83;94.65;;94.76
03/16/2016;95.89;96.67;97.06;95.54;;95.89
03/15/2016;96.63;96.60;96.87;96.47;;96.63
03/14/2016;96.62;96.31;96.71;96.14;;96.62
03/11/2016;96.17;96.17;96.72;95.94;;96.17
03/10/2016;96.07;97.23;98.42;95.94;;96.07
03/09/2016;97.17;97.22;97.57;96.93;;97.17
03/08/2016;97.21;97.11;97.27;96.89;;97.21
03/07/2016;97.07;97.40;97.70;97.04;;97.07
03/04/2016;97.34;97.67;98.03;97.02;;97.34
03/03/2016;97.59;98.20;98.35;97.46;;97.59
03/02/2016;98.21;98.26;98.58;98.12;;98.21
03/01/2016;98.35;98.18;98.57;98.09;;98.35
02/29/2016;98.21;98.17;98.37;97.80;;98.21
02/26/2016;98.15;97.40;98.26;97.10;;98.15
02/25/2016;97.29;97.49;97.72;97.22;;97.29
02/24/2016;97.46;97.47;97.92;97.23;;97.46
02/23/2016;97.48;97.36;97.58;97.14;;97.48
02/22/2016;97.38;96.78;97.60;96.73;;97.38
02/19/2016;96.60;96.87;97.17;96.56;;96.60
02/18/2016;96.95;96.89;97.09;96.69;;96.95
02/17/2016;96.79;96.94;97.10;96.63;;96.79
02/16/2016;96.87;96.58;96.99;96.38;;96.87
02/15/2016;95.98;96.08;96.88;95.94;;95.98
02/12/2016;95.94;95.50;96.22;95.46;;95.94
02/11/2016;95.56;95.89;95.90;95.24;;95.56
02/10/2016;95.89;96.06;96.72;95.76;;95.89
02/09/2016;96.07;96.73;96.83;95.66;;96.07
02/08/2016;96.57;97.06;97.48;96.54;;96.57
02/05/2016;97.03;96.56;97.27;96.32;;97.03
02/04/2016;96.47;97.29;97.47;96.26;;96.47
02/03/2016;97.29;98.83;98.94;96.89;;97.29
02/02/2016;98.87;98.99;99.09;98.75;;98.87
02/01/2016;99.01;99.55;99.63;98.93;;99.01
01/29/2016;99.61;98.65;99.83;98.58;;99.61
01/28/2016;98.51;98.88;99.11;98.42;;98.51
01/27/2016;98.90;99.02;99.16;98.71;;98.90
01/26/2016;99.36;99.30;99.45;99.00;;99.36
01/25/2016;99.36;99.52;99.55;99.23;;99.36
01/22/2016;99.57;99.18;99.59;99.11;;99.57
01/21/2016;99.06;99.19;99.80;98.91;;99.06
01/20/2016;99.09;99.02;99.19;98.63;;99.09
01/19/2016;98.99;99.12;99.31;98.86;;98.99
01/18/2016;98.96;98.80;99.20;98.80;;98.96
01/15/2016;98.96;99.10;99.12;98.38;;98.96
01/14/2016;99.09;98.82;99.26;98.59;;99.09
01/13/2016;98.93;99.03;99.33;98.86;;98.93
01/12/2016;98.97;98.80;99.28;98.57;;98.97
01/11/2016;98.72;98.41;98.89;98.25;;98.72
01/08/2016;98.54;98.30;99.18;98.27;;98.54
01/07/2016;98.22;99.21;99.30;98.17;;98.22
01/06/2016;99.18;99.39;99.58;99.11;;99.18
01/05/2016;99.40;98.87;99.63;98.75;;99.40
01/04/2016;98.87;98.59;99.18;98.05;;98.87
01/01/2016;98.63;98.69;98.69;98.63;;98.63
12/31/2015;98.63;98.22;98.78;98.18;;98.63
12/30/2015;98.27;98.21;98.41;98.11;;98.27
12/29/2015;98.10;97.90;98.41;97.80;;98.10
12/28/2015;97.92;97.95;98.03;97.81;;97.92
12/25/2015;97.98;97.87;98.02;97.83;;97.98
12/24/2015;97.98;98.33;98.38;97.86;;97.98
12/23/2015;98.34;98.21;98.60;98.19;;98.34
12/22/2015;98.23;98.46;98.51;98.00;;98.23
12/21/2015;98.36;98.68;98.84;98.29;;98.36
12/18/2015;98.70;99.02;99.18;98.64;;98.70
12/17/2015;99.27;98.56;99.29;98.53;;99.27
12/16/2015;97.87;98.19;98.60;97.66;;97.87
12/15/2015;98.22;97.64;98.29;97.19;;98.22
12/14/2015;97.60;97.61;97.93;97.28;;97.60
12/11/2015;97.56;97.98;98.09;97.33;;97.56
12/10/2015;97.94;97.41;97.99;97.36;;97.94
12/09/2015;97.34;98.45;98.52;97.22;;97.34
12/08/2015;98.47;98.73;98.76;98.33;;98.47
12/07/2015;98.66;98.38;98.90;98.30;;98.66
12/04/2015;98.35;97.83;98.61;97.75;;98.35
12/03/2015;97.62;100.01;100.47;97.59;;97.62
12/02/2015;99.99;99.83;100.51;99.80;;99.99
12/01/2015;99.80;100.23;100.26;99.72;;99.80
11/30/2015;100.17;100.08;100.31;100.05;;100.17
11/27/2015;100.02;99.86;100.20;99.66;;100.02
11/26/2015;99.80;99.74;99.91;99.71;;99.80
11/25/2015;99.80;99.56;100.17;99.31;;99.80
